job_id,salary_in_usd,salary_in_gbp
job_3508,122200,97430
job_3509,100000,79730
job_3510,75000,59797
job_3511,185000,147500
job_3512,145000,115608
job_3513,150000,119595
job_3514,131000,104446
job_3515,101000,80527
job_3516,170000,135541
job_3517,130000,103649
job_3518,171050,136378
job_3519,124400,99184
job_3520,135000,107635
job_3521,110000,87703
job_3522,187000,149095
job_3523,128000,102054
job_3524,177000,141122
job_3525,110000,87703
job_3526,138000,110027
job_3527,92000,73351
job_3528,200000,159460
job_3529,160000,127568
job_3530,138000,110027
job_3531,92000,73351
job_3532,140000,111622
job_3533,120000,95676
job_3534,241300,192388
job_3535,124100,98945
job_3536,185000,147500
job_3537,152000,121189
job_3538,138000,110027
job_3539,92000,73351
job_3540,288000,229622
job_3541,160000,127568
job_3542,93918,74880
job_3543,51962,41429
job_3544,107968,85680
job_3545,90599,71897
job_3546,189750,151287
job_3547,145000,115608
job_3548,225500,179791
job_3549,139400,111143
job_3550,130000,103649
job_3551,95000,75743
job_3552,359170,286366
job_3553,310270,247378
job_3554,252000,200919
job_3555,140000,111622
job_3556,82254,65437
job_3557,61699,49085
job_3558,247500,197331
job_3559,172200,137295
job_3560,87500,69763
job_3561,62500,49831
job_3562,146000,116405
job_3563,108000,86108
job_3564,204500,163048
job_3565,142200,113376
job_3566,138000,110027
job_3567,92000,73351
job_3568,273000,217663
job_3569,166500,132750
job_3570,65000,51824
job_3571,45000,35878
job_3572,180000,143514
job_3573,150000,119595
job_3574,174000,138730
job_3575,139000,110824
job_3576,212800,169665
job_3577,124100,98945
job_3578,247500,197331
job_3579,172200,137295
job_3580,189750,151287
job_3581,119213,95048
job_3582,190000,151487
job_3583,140000,111622
job_3584,228830,182446
job_3585,148590,118470
job_3586,140000,111622
job_3587,180514,143923
job_3588,108308,86354
job_3589,220000,175406
job_3590,170000,135541
job_3591,169000,134743
job_3592,110600,88181
job_3593,180514,143923
job_3594,108308,86354
job_3595,247300,197172
job_3596,139700,111382
job_3597,77737,61690
job_3598,64311,51035
job_3599,205500,163845
job_3600,132500,105642
job_3601,75000,59797
job_3602,65000,51824
job_3603,121000,96473
job_3604,78000,62189
job_3605,160000,127568
job_3606,145000,115608
job_3607,75577,59976
job_3608,62433,49545
job_3609,238000,189757
job_3610,156000,124378
job_3611,204500,163048
job_3612,138900,110745
job_3613,204500,163048
job_3614,142200,113376
job_3615,160000,127568
job_3616,120000,95676
job_3617,254000,202514
job_3618,200000,159460
job_3619,228000,181784
job_3620,136000,108432
job_3621,233300,186010
job_3622,155500,123980
job_3623,64781,51408
job_3624,94000,74946
job_3625,81900,65298
job_3626,190000,151487
job_3627,140000,111622
job_3628,199000,158662
job_3629,162000,129162
job_3630,92280,129162
job_3631,67672,129162
job_3632,208000,165838
job_3633,109500,87304
job_3634,240000,191352
job_3635,238530,190180
job_3636,95000,75743
job_3637,82000,65378
job_3638,80000,63784
job_3639,70000,55811
job_3640,155000,123581
job_3641,130000,103649
job_3642,169000,134743
job_3643,110600,88181
job_3644,190000,151487
job_3645,150000,119595
job_3646,154700,123342
job_3647,118900,94799
job_3648,232960,185739
job_3649,166400,132670
job_3650,156000,124378
job_3651,105000,83716
job_3652,193000,153879
job_3653,143000,114014
job_3654,190000,151487
job_3655,140000,111622
job_3656,138860,110713
job_3657,119610,95365
job_3658,205485,163833
job_3659,156560,124825
job_3660,230000,183379
job_3661,175000,139527
job_3662,210600,167911
job_3663,135000,107635
job_3664,265000,211284
job_3665,153000,121987
job_3666,260000,207298
job_3667,170000,135541
job_3668,105000,83716
job_3669,65000,51824
job_3670,157550,125614
job_3671,104650,83437
job_3672,225000,179392
job_3673,156400,124697
job_3674,150000,119595
job_3675,125000,99662
job_3676,135000,107635
job_3677,100000,79730
job_3678,100000,79730
job_3679,59000,47040
job_3680,70132,47040
job_3681,51676,47040
job_3682,92280,47040
job_3683,79976,47040
job_3684,15000,11959
job_3685,64781,51408
job_3686,225000,179392
job_3687,156400,124697
job_3688,144100,114891
job_3689,89100,71039
job_3690,185900,148218
job_3691,129300,103091
job_3692,177000,141122
job_3693,110000,87703
job_3694,140000,111622
job_3695,100000,79730
job_3696,145000,115608
job_3697,115000,91689
job_3698,193600,154357
job_3699,119700,95436
job_3700,94000,74946
job_3701,81900,65298
job_3702,164000,130757
job_3703,130000,103649
job_3704,190000,151487
job_3705,140000,111622
job_3706,131721,104530
job_3707,323300,257767
job_3708,184700,147261
job_3709,180000,143514
job_3710,120000,95676
job_3711,93918,74880
job_3712,51962,41429
job_3713,150000,119595
job_3714,130000,103649
job_3715,242000,192946
job_3716,134000,106838
job_3717,104000,82919
job_3718,86000,68567
job_3719,258800,206341
job_3720,199200,158822
job_3721,201000,160257
job_3722,122000,97270
job_3723,110000,87703
job_3724,90000,71757
job_3725,141100,112499
job_3726,94100,75026
job_3727,210000,167433
job_3728,165000,131554
job_3729,185900,148218
job_3730,129300,103091
job_3731,140000,111622
job_3732,126000,100459
job_3733,170000,135541
job_3734,130000,103649
job_3735,104584,103649
job_3736,92280,103649
job_3737,208500,166237
job_3738,165000,131554
job_3739,77737,61690
job_3740,86374,68544
job_3741,169000,134743
job_3742,110600,88181
job_3743,185900,148218
job_3744,129300,103091
job_3745,225000,179392
job_3746,156400,124697
job_3747,309000,246366
job_3748,142000,113216
job_3749,225000,179392
job_3750,156400,124697
job_3751,204500,163048
job_3752,138900,110745
job_3753,185900,148218
job_3754,129300,103091
job_3755,323300,257767
job_3756,184700,147261
job_3757,247500,197331
job_3758,172200,137295
job_3759,204500,163048
job_3760,142200,113376
job_3761,135000,107635
job_3762,110000,87703
job_3763,180514,143923
job_3764,108308,86354
job_3765,118800,94719
job_3766,75000,59797
job_3767,145000,115608
job_3768,130000,103649
job_3769,180514,143923
job_3770,108308,86354
job_3771,193600,154357
job_3772,119700,95436
job_3773,130800,104286
job_3774,87200,69524
job_3775,215000,171419
job_3776,150000,119595
job_3777,247500,197331
job_3778,172200,137295
job_3779,61520,137295
job_3780,49216,137295
job_3781,204500,163048
job_3782,142200,113376
job_3783,169000,134743
job_3784,110600,88181
job_3785,204500,163048
job_3786,142200,113376
job_3787,238000,189757
job_3788,173000,137933
job_3789,225000,179392
job_3790,156400,124697
job_3791,204500,163048
job_3792,142200,113376
job_3793,225000,179392
job_3794,156400,124697
job_3795,185900,148218
job_3796,129300,103091
job_3797,205785,164072
job_3798,123471,98443
job_3799,299500,238791
job_3800,245100,195418
job_3801,153600,122465
job_3802,106800,85151
job_3803,40000,31892
job_3804,71259,56549
job_3805,125000,99662
job_3806,90000,71757
job_3807,290000,231217
job_3808,226000,180190
job_3809,222200,177160
job_3810,136000,108432
job_3811,161000,128365
job_3812,151000,120392
job_3813,53120,42154
job_3814,38868,30845
job_3815,136994,109225
job_3816,101570,80981
job_3817,214500,171021
job_3818,150000,119595
job_3819,150000,119595
job_3820,120000,95676
job_3821,278300,221888
job_3822,205700,164004
job_3823,185900,148218
job_3824,167310,133396
job_3825,114000,90892
job_3826,100000,79730
job_3827,260000,207298
job_3828,136000,108432
job_3829,162000,129162
job_3830,111000,88500
job_3831,225500,179791
job_3832,139400,111143
job_3833,225000,179392
job_3834,156400,124697
job_3835,177000,141122
job_3836,110000,87703
job_3837,120350,95955
job_3838,74400,59319
job_3839,194000,154676
job_3840,161000,128365
job_3841,32390,25704
job_3842,184950,147460
job_3843,119250,95078
job_3844,178500,142318
job_3845,136000,108432
job_3846,189000,150689
job_3847,159090,126842
job_3848,91000,72554
job_3849,82000,65378
job_3850,149076,118858
job_3851,82365,65669
job_3852,192000,153081
job_3853,164000,130757
job_3854,175000,139527
job_3855,125000,99662
job_3856,194595,155150
job_3857,158000,125973
job_3858,240500,191750
job_3859,123700,98626
job_3860,212800,169665
job_3861,111600,88978
job_3862,257400,205225
job_3863,193500,154277
job_3864,305000,243176
job_3865,245000,195338
job_3866,205485,163833
job_3867,156560,124825
job_3868,168000,133946
job_3869,78400,62508
job_3870,260000,207298
job_3871,175000,139527
job_3872,130002,103650
job_3873,71908,57332
job_3874,212000,169027
job_3875,132000,105243
job_3876,177000,141122
job_3877,110000,87703
job_3878,164000,130757
job_3879,130000,103649
job_3880,185900,148218
job_3881,129300,103091
job_3882,248100,197810
job_3883,145900,116326
job_3884,148000,118000
job_3885,92000,73351
job_3886,248100,197810
job_3887,145900,116326
job_3888,155000,123581
job_3889,38000,30297
job_3890,218000,173811
job_3891,115000,91689
job_3892,104000,82919
job_3893,86000,68567
job_3894,235400,187684
job_3895,108320,86363
job_3896,95000,75743
job_3897,82000,65378
job_3898,152375,121488
job_3899,94000,74946
job_3900,115934,92434
job_3901,81666,65112
job_3902,110000,87703
job_3903,79000,62986
job_3904,273400,217982
job_3905,182200,145268
job_3906,160000,127568
job_3907,112000,89297
job_3908,285000,227230
job_3909,154000,122784
job_3910,220000,175406
job_3911,170000,135541
job_3912,174500,139129
job_3913,113000,90095
job_3914,225000,179392
job_3915,125000,99662
job_3916,200000,159460
job_3917,180000,143514
job_3918,250000,199325
job_3919,125000,99662
job_3920,110000,87703
job_3921,90000,71757
job_3922,275000,219257
job_3923,200000,159460
job_3924,275000,219257
job_3925,200000,159460
job_3926,258800,206341
job_3927,199200,158822
job_3928,177000,141122
job_3929,136000,108432
job_3930,110000,87703
job_3931,80000,63784
job_3932,115000,91689
job_3933,75000,59797
job_3934,138860,110713
job_3935,122720,97844
job_3936,140000,111622
job_3937,126000,100459
job_3938,231500,184575
job_3939,118000,94081
job_3940,299500,238791
job_3941,249600,199006
job_3942,185000,147500
job_3943,79600,63465
job_3944,193600,154357
job_3945,119700,95436
job_3946,240500,191750
job_3947,123700,98626
job_3948,120000,95676
job_3949,110000,87703
job_3950,100000,79730
job_3951,75000,59797
job_3952,297000,236798
job_3953,138000,110027
job_3954,135000,107635
job_3955,105000,83716
job_3956,267100,212959
job_3957,167200,133308
job_3958,202000,161054
job_3959,140000,111622
job_3960,174350,139009
job_3961,126800,101097
job_3962,258800,206341
job_3963,199200,158822
job_3964,188500,150291
job_3965,117000,93284
job_3966,150931,120337
job_3967,143250,114213
job_3968,330000,263109
job_3969,204000,162649
job_3970,247500,197331
job_3971,172200,137295
job_3972,200000,159460
job_3973,160000,127568
job_3974,205600,163925
job_3975,105700,84274
job_3976,324000,258325
job_3977,159000,126770
job_3978,231000,184176
job_3979,157250,125375
job_3980,240000,191352
job_3981,157250,125375
job_3982,232000,184973
job_3983,108000,86108
job_3984,145000,115608
job_3985,130000,103649
job_3986,277300,221091
job_3987,213300,170064
job_3988,180000,143514
job_3989,135000,107635
job_3990,209000,166635
job_3991,135000,107635
job_3992,260000,207298
job_3993,136000,108432
job_3994,209000,166635
job_3995,135000,107635
job_3996,184250,146902
job_3997,167500,133547
job_3998,95000,75743
job_3999,85000,67770
job_4000,230000,183379
job_4001,175000,139527
job_4002,110736,139527
job_4003,92280,139527
job_4004,154440,123135
job_4005,68550,54654
job_4006,90000,71757
job_4007,60000,47838
job_4008,226600,180668
job_4009,140100,111701
job_4010,169000,134743
job_4011,110600,88181
job_4012,171050,136378
job_4013,124400,99184
job_4014,225500,179791
job_4015,139400,111143
job_4016,226600,180668
job_4017,140100,111701
job_4018,162000,129162
job_4019,111000,88500
job_4020,49216,88500
job_4021,41833,88500
job_4022,136000,108432
job_4023,104000,82919
job_4024,80000,63784
job_4025,52500,41858
job_4026,150000,119595
job_4027,115000,91689
job_4028,253000,201717
job_4029,156400,124697
job_4030,300000,239190
job_4031,235000,187365
job_4032,223100,177877
job_4033,114700,91450
job_4034,172800,137773
job_4035,110000,87703
job_4036,95000,75743
job_4037,70000,55811
job_4038,180000,143514
job_4039,120000,95676
job_4040,152375,121488
job_4041,94000,74946
job_4042,183000,145906
job_4043,125000,99662
job_4044,185900,148218
job_4045,129300,103091
job_4046,120350,95955
job_4047,74400,59319
job_4048,134000,106838
job_4049,120000,95676
job_4050,57007,45239
job_4051,44051,34957
job_4052,258750,206301
job_4053,172500,137534
job_4054,254000,202514
job_4055,200000,159460
job_4056,153600,122465
job_4057,106800,85151
job_4058,230000,183379
job_4059,196000,156270
job_4060,185900,148218
job_4061,129300,103091
job_4062,128000,102054
job_4063,81500,64980
job_4064,220000,175406
job_4065,150000,119595
job_4066,226600,180668
job_4067,140100,111701
job_4068,248100,197810
job_4069,145900,116326
job_4070,155000,123581
job_4071,109528,87326
job_4072,287500,229224
job_4073,207500,165439
job_4074,248100,197810
job_4075,145900,116326
job_4076,134200,106997
job_4077,103200,82281
job_4078,240500,191750
job_4079,123700,98626
job_4080,192000,153081
job_4081,164000,130757
job_4082,269500,214872
job_4083,166600,132830
job_4084,160000,127568
job_4085,93919,74881
job_4086,51962,41429
job_4087,93919,74881
job_4088,51962,41429
job_4089,180000,143514
job_4090,115000,91689
job_4091,186600,148776
job_4092,119800,95516
job_4093,160000,127568
job_4094,75000,59797
job_4095,200000,159460
job_4096,115000,91689
job_4097,280000,223244
job_4098,200000,159460
job_4099,260000,207298
job_4100,136000,108432
job_4101,383910,306091
job_4102,315850,251827
job_4103,235000,187365
job_4104,204000,162649
job_4105,254000,202514
job_4106,200000,159460
job_4107,198000,157865
job_4108,132000,105243
job_4109,141600,112897
job_4110,94400,75265
job_4111,135000,107635
job_4112,108000,86108
job_4113,209450,166994
job_4114,167560,133595
job_4115,185000,147500
job_4116,164000,130757
job_4117,122000,97270
job_4118,94000,74946
job_4119,80000,63784
job_4120,52500,41858
job_4121,238000,189757
job_4122,149500,119196
job_4123,258000,205703
job_4124,202000,161054
job_4125,186600,148776
job_4126,116500,92885
job_4127,220000,175406
job_4128,160000,127568
job_4129,222200,177160
job_4130,136000,108432
job_4131,228000,181784
job_4132,136000,108432
job_4133,61520,108432
job_4134,43064,108432
job_4135,175000,139527
job_4136,145000,115608
job_4137,195000,155473
job_4138,140000,111622
job_4139,180000,143514
job_4140,165000,131554
job_4141,220000,175406
job_4142,190000,151487
job_4143,113366,89964
job_4144,118539,94304
job_4145,86128,94304
job_4146,167500,133547
job_4147,106500,84912
job_4148,146000,116405
job_4149,97400,77657
job_4150,278700,222207
job_4151,159300,127010
job_4152,226600,180668
job_4153,140100,111701
job_4154,323300,257767
job_4155,184700,147261
job_4156,135000,107635
job_4157,108000,86108
job_4158,40747,32417
job_4159,170000,135541
job_4160,120000,95676
job_4161,166364,132642
job_4162,116455,92849
job_4163,145000,115608
job_4164,125000,99662
job_4165,184950,147460
job_4166,119250,95078
job_4167,95000,75743
job_4168,76000,60594
job_4169,80000,63784
job_4170,52500,41858
job_4171,160000,127568
job_4172,131000,104446
job_4173,168000,133946
job_4174,130000,103649
job_4175,250000,199325
job_4176,140000,111622
job_4177,145000,115608
job_4178,115000,91689
job_4179,222000,177000
job_4180,166500,132750
job_4181,205600,163925
job_4182,105700,84274
job_4183,136000,108432
job_4184,104000,82919
job_4185,138000,110027
job_4186,67000,53419
job_4187,211200,168389
job_4188,176000,140324
job_4189,230000,183379
job_4190,135000,107635
job_4191,80000,63784
job_4192,60000,47838
job_4193,200000,159460
job_4194,180000,143514
job_4195,18381,9393
job_4196,155000,123581
job_4197,139500,111223
job_4198,128000,102054
job_4199,81500,64980
job_4200,200000,159460
job_4201,120000,95676
job_4202,126500,100858
job_4203,78000,62189
job_4204,157750,125774
job_4205,104650,83437
job_4206,176000,140324
job_4207,133000,106041
job_4208,120000,95676
job_4209,100000,79730
job_4210,70000,55811
job_4211,40000,31892
job_4212,190000,151487
job_4213,158080,126037
job_4214,182000,145108
job_4215,150000,119595
job_4216,171250,136537
job_4217,113750,90692
job_4218,252000,200919
job_4219,129000,102851
job_4220,231000,184176
job_4221,200800,160098
job_4222,250800,199963
job_4223,167200,133308
job_4224,250800,199963
job_4225,167200,133308
job_4226,159100,126850
job_4227,120160,95803
job_4228,140000,111622
job_4229,110000,87703
job_4230,165000,131554
job_4231,149094,118872
job_4232,290000,231217
job_4233,247500,197331
job_4234,172200,137295
job_4235,175000,139527
job_4236,130000,103649
job_4237,225000,179392
